_key,Ts,co2ppmCorrected,co2ppmPureSens,humidity,lightStats,pumpStatus,soilHum,soilTemp,temperature,z_counter
-Mn0VxBWZhWb9qxmzYmb,1635334214433,42313.66406,59276.32813,91.8,4095,0,89,27.125,26.7,4879
-Mn0W3TMg4tKzuDcKqBP,1635334244247,42313.66406,62616.38672,91.8,4095,0,90,27.125,26.7,4880
-Mn0WAkJX2Z_uaIYnqAU,1635334274068,41877.45703,61933.03906,91.7,4095,0,89,27.125,26.7,4881
-Mn0WIGZxk4m-ELYjwu1,1635334304868,41420.4375,64006.74609,91.7,4095,0,89,27.125,26.7,4882
-Mn0WPYPVwpib_sEu73R,1635334334683,41903.25781,57361.66406,91.6,4095,0,87,27.125,26.7,4883
-Mn0WWpSLRBB6MPE6gSw,1635334364509,40993.85547,59929.21484,91.6,4095,0,89,27.125,26.7,4884
-Mn0Wd699Tcd6EHCnsd-,1635334394314,-1.2147483647,41831.57031,-1.2147483647,4095,0,89,27.125,-1.2147483647,4885
-Mn0WkNq68DrxsPLjTGn,1635334424118,40172.49609,58630.85938,91.5,4095,0,89,27.125,26.6,4886
-Mn0WreQ0pkJncXKJhR0,1635334453916,40104.98828,57361.66406,91.6,4095,0,89,27.125,26.7,4887
-Mn0Wyw4NwMUktxD3YdD,1635334483718,38386.76563,56737.78906,91.6,4095,0,89,27.0625,26.7,4888
-Mn0X5RErXaEFg_tUeKj,1635334514447,37210.83203,58630.85938,91.5,4095,0,89,27.125,26.6,4889
-Mn0XCi6tNsvWcODpxCJ,1635334544263,26577.54492,56737.78906,91.4,4095,0,89,27.125,26.6,4890
-Mn0XKK2GDlNua6PsbeS,1635334575427,37256.63672,55511,91.3,4095,0,89,27.0625,26.6,4891
-Mn0XRatWKvaEAnbTd2j,1635334605242,37216.94531,53722.03516,91.3,4095,0,89,27.0625,26.7,4892
-Mn0XYseZaOU2a9ZVojF,1635334635051,35752.48438,54311.66016,90.9,4095,0,89,27.0625,26.6,4893
-Mn0Xf9Tq4bz6WV9G2qa,1635334664863,34959.59766,51428.84766,91,4095,0,89,27.0625,26.6,4894
-Mn0Xmf1savCe63CFYk8,1635334695618,35342.89453,39623.90625,91,4095,0,89,27.0625,26.6,4895
-Mn0XtwiwpXBlya1jf0v,1635334725423,33147.03125,49775.24609,90.8,4095,0,89,27.0625,26.6,4896
-Mn0Y0Dft2HqZFVkMaC2,1635334755244,33530.46094,48703.30078,90.7,4095,0,89,27.0625,26.6,4897
-Mn0Y7VfENmf7KBbcP0G,1635334785067,32082.47461,49236.27734,90.8,4095,0,89,27.0625,26.6,4898
-Mn0YEnDUVSXyFv0P5e0,1635334814926,31071.99414,46629.80859,90.7,4095,0,89,27.0625,26.6,4899
-Mn0YM4-qzbdAZ7pJV1J,1635334844736,31774.4668,46629.80859,90.6,4095,0,89,27.0625,26.6,4900
-Mn0YTLdMo4pCPviFqQx,1635334874538,32418.75391,46629.80859,90.7,4095,0,89,27.0625,26.7,4901
-Mn0Y_qQSJHWo3F3_nMX,1635334905243,21977.54102,39196.73438,90.6,4095,0,89,27.0625,26.6,4902
-Mn0Yh70ktj0sv9dLO-W,1635334935042,30075.57617,47139.55078,90.7,4095,0,89,27.0625,26.6,4903
-Mn0YoOjRHcXfy4W4k89,1635334964848,29750.73047,46125.70313,90.7,4095,0,89,27.0625,26.6,4904
-Mn0YvfOMxS0sfe-vTzQ,1635334994650,23976.97461,36333.98047,90.7,4095,0,89,27.0625,26.5,4905
-Mn0Z1x8W6zSLdgRh1Q4,1635335024457,28881.27148,43687.40234,90.4,4095,0,89,27.0625,26.5,4906
-Mn0Z9Dyf94OV8mK5ipu,1635335054270,21120.18945,31906.69531,90.2,4095,0,89,27.0625,26.5,4907
-Mn0ZGWADG3-vifOVg3z,1635335084107,29496.99023,44164.32031,90.5,4095,0,90,27.0625,26.5,4908
-Mn0ZO2qvYxPxzV7YnkP,1635335114998,29178.52539,43215.72656,90.5,4095,0,89,27.0625,26.5,4909
-Mn0ZVKpqCbRwl0ZdaQM,1635335144821,28552.04883,44164.32031,90.5,4095,0,89,27.0625,26.5,4910
-Mn0ZbbvSkZa3GhO9nxH,1635335174651,28569.57617,41831.57031,90.4,4095,0,89,27.0625,26.5,4911
-Mn0ZituXCwCTgYs8suC,1635335204474,29245.41602,42287.88281,90.3,4095,0,89,27.0625,26.4,4912
-Mn0ZqApRATbGVsZappl,1635335234294,22064.91797,30554.26563,90.3,4095,0,89,27.0625,26.4,4913
-Mn0ZxTCM7EnY0N5eXrD,1635335264142,27951.83203,41831.57031,90.6,4095,0,89,27.0625,26.4,4914
-Mn0_4-L_LsD5gFr63PD,1635335294998,28274.01563,40492.4375,90.5,4095,0,89,27,26.4,4915
-Mn0_BHmuuXJjQE6dUoU,1635335324851,29546.49609,42287.88281,90.4,4095,0,89,27,26.4,4916
-Mn0_I_7QTLcwoWrz5do,1635335354697,27335.33203,43687.40234,90.7,4095,0,90,27,26.4,4917
-Mn0_PqyB_kjuPKPH4SU,1635335384511,27968.97656,43687.40234,90.5,4095,0,89,27,26.4,4918
-Mn0_X8kAjp5NRcEmPKn,1635335414384,26493.125,42749.24219,90.5,4095,0,89,27,26.4,4919
-Mn0_dQx5zQnbu3040iR,1635335444221,27119.18164,40492.4375,90.4,4095,0,89,27,26.3,4920
-Mn0_ky5Qesmo5IBVCUG,1635335475079,28003.31055,40055.78906,90.3,4095,0,90,27,26.4,4921
-Mn0_sFcuR8vlO3k9_Pl,1635335504937,27414.8125,40492.4375,90.4,4095,0,90,27,26.3,4922
-Mn0_zXXfeMEwPAOc1-B,1635335534754,27073.75977,39623.90625,90.5,4095,0,89,27,26.4,4923
-Mn0a5oNev9eNv-XA3yr,1635335564568,28321.45313,39623.90625,90.4,4095,0,89,27,26.3,4924
-Mn0aD55kCiYj2hUupo0,1635335594374,28015.90234,40055.78906,90.4,4095,0,89,27,26.3,4925
-Mn0aKN2aWOGAio3R1q4,1635335624196,26777.4707,40492.4375,90.7,4095,0,89,27,26.3,4926
-Mn0aRsrbZItQXzEdQLR,1635335654968,27398.00586,39196.73438,90.5,4095,0,89,26.9375,26.3,4927
-Mn0aZ9uroWE_vKt0fm6,1635335684794,26493.125,40492.4375,90.5,4095,0,89,26.9375,26.4,4928
-Mn0afRtkVIvo4f7IVCj,1635335714618,20230.67773,28943.6582,90.5,4095,0,89,26.9375,26.3,4929
-Mn0amieCWXGTf5V1rzR,1635335744427,27696.71875,39196.73438,90.5,4095,0,89,26.9375,26.3,4930
-Mn0au-RtMKnXVxhR2o7,1635335774237,26521.30859,39196.73438,90.5,4095,0,89,26.9375,26.3,4931
-Mn0b0Nod0QmcVye5CRz,1635335804468,26521.30859,39196.73438,90.5,4095,0,89,26.9375,26.3,4932
-Mn0b7u58AJK2ic1YYvP,1635335835270,27102.55664,39196.73438,90.5,4095,0,89,26.9375,26.3,4933
-Mn0bFAjGQb7J0ot95Hw,1635335865071,27102.55664,39623.90625,90.5,4095,0,89,26.9375,26.3,4934
-Mn0bMSQ6H3yc7syXeDo,1635335894876,27381.20508,39196.73438,90.6,4095,0,90,26.9375,26.3,4935
-Mn0bTjTTdZ3ZH6de-Uj,1635335924703,26793.89648,39196.73438,90.6,4095,0,89,26.9375,26.3,4936
-Mn0ba0IlIHVdn3uM_dQ,1635335954516,26777.4707,40055.78906,90.7,4095,0,89,26.9375,26.3,4937
-Mn0bhIIMhEIDri9kNfo,1635335984339,20673.63086,29899.5957,90.5,4095,0,89,26.9375,26.3,4938
-Mn0bobHQecpbtalOQEC,1635336014291,20911.5332,30886.91992,90.4,4095,0,89,26.9375,26.3,4939
-Mn0bw9VpaKrPyz13foy,1635336045216,27414.8125,40055.78906,90.4,4095,0,89,26.9375,26.3,4940
-Mn0c2RzJdIyPlZmJ9qz,1635336075071,19821.44141,30554.26563,90.3,4095,0,89,26.9375,26.3,4941
-Mn0c9j8eKuivxR-xs21,1635336104905,26553.8457,39196.73438,90.3,4095,0,89,26.9375,26.3,4942
-Mn0cH0ILks4Lu3I88Fv,1635336134740,26553.8457,39196.73438,90.3,4095,0,88,26.9375,26.3,4943
-Mn0cOIPFCUXc5QFTCWZ,1635336164570,26553.8457,39623.90625,90.3,4095,0,89,26.875,26.3,4944
-Mn0cV_an8EmH3SnzqmN,1635336194406,25704.47852,39196.73438,90.3,4095,0,87,26.875,26.3,4945
-Mn0ccUY4zqRXlI-l8QN,1635336226788,26251.50977,38356.31641,90.4,4095,0,90,26.875,26.3,4946
-Mn0cjlk8EoPitpqFMSG,1635336256624,25704.47852,39196.73438,90.3,4095,0,89,26.875,26.3,4947
-Mn0cr2ranLqGiixAoU5,1635336286456,25153.52148,38356.31641,90.3,4095,0,89,26.875,26.3,4948
-Mn0cyKl-6BaQopUU_AQ,1635336316273,25936.75195,37129.6875,90.6,4095,0,89,26.875,26.3,4949
-Mn0d4bSJ7v6VlBV1QgG,1635336346077,25122.69922,35555.44531,90.5,4095,0,89,26.875,26.3,4950
-Mn0dBt5YPs7XKpglifX,1635336375878,25122.69922,37129.6875,90.5,4095,0,88,26.875,26.3,4951
-Mn0dJOUu5Zp14g0Cs-t,1635336406623,18551.10742,27121.73633,90.5,4095,0,89,26.875,26.3,4952
-Mn0dQfHcJdAqwIEWcq1,1635336436435,25980.25195,37129.6875,90.5,4095,0,89,26.875,26.2,4953
-Mn0dXwz8-CMKvskI3wx,1635336466240,24068.35547,41831.57031,90.6,4095,0,89,26.875,26.2,4954
-Mn0deuXC3bRCs1l4apK,1635336498850,18773.19531,29899.5957,90.5,4095,1,1,26.875,26.2,4955
-Mn0dmfb_BrX1FJwHXNW,1635336530663,19184.48047,27716.06641,90.5,4095,0,90,26.875,26.2,4956
-Mn0dtxVx15SW8c66dYr,1635336560481,18172.55273,27716.06641,90.5,4095,0,90,26.875,26.2,4957
-Mn0e0T4j-b16Xa3eDOR,1635336591237,17590.89453,26253.76367,90.5,4095,0,90,26.8125,26.2,4958
-Mn0e7jyGEuO2OB3WR0t,1635336621054,17017.14648,24599.0625,90.6,4095,0,90,26.8125,26.2,4959
-Mn0eF0eEj8jzKq2Xj79,1635336650859,15778.55957,24599.0625,90.7,4095,0,90,26.8125,26.1,4960
-Mn0eMIGhrDyqqELp1lk,1635336680657,15467.61133,24070.60156,90.4,4095,0,90,26.8125,26.1,4961
-Mn0eT_93IfIcRpHMukU,1635336710475,12420.82031,17543.48047,90.6,4095,0,91,26.8125,26.1,4962
-Mn0e_qsWALVMk4_g-o6,1635336740281,15795.3291,22065.63672,90.7,4095,0,90,26.8125,26,4963
-Mn0eh7XOTRWx5FuiV5h,1635336770082,15272.20605,23298.70508,90.7,4095,0,90,26.8125,26.1,4964
-Mn0eodKG1qPL6wsYVcj,1635336800854,15290.93848,23046.82422,90.5,4095,0,90,26.8125,26.1,4965
-Mn0evvCcG7O8GgBWDbr,1635336830670,11765.76367,17932.31055,90.5,4095,0,90,26.8125,26.1,4966
-Mn0f2C8RWZ0CnrFXpCq,1635336860489,14799.85352,22065.63672,90.5,4095,0,90,26.8125,26.1,4967
-Mn0f9U1gtZDLIw2jyBi,1635336890306,14934.32812,23046.82422,90.8,4095,0,90,26.8125,26.1,4968
-Mn0fGkpFaSyRT6bDk6h,1635336920117,12418.79199,18129.81836,90.8,4095,0,90,26.8125,26,4969
-Mn0fO1l9pR1U_PW5mO0,1635336949938,14968.53613,21125.1875,90.6,4095,0,90,26.8125,26,4970
-Mn0fVJWdwHUw0VKdcSk,1635336979746,15624.56641,22551.02344,90.7,4095,0,90,26.8125,26,4971
-Mn0fbpNkwcOJF5OG09V,1635337010520,11880.95215,16606.44727,90.7,4095,0,90,26.75,26.1,4972
-Mn0fj67_6E-QMDa7XPc,1635337040329,15795.3291,22065.63672,90.7,4095,0,90,26.75,26,4973
-Mn0fqNwStAbr-XIJ9M-,1635337070141,16486.71094,23046.82422,90.8,4095,0,90,26.75,26,4974
-Mn0fxf0V4hBAKxSaRk3,1635337099969,14788.37305,21826.77539,90.8,4095,0,90,26.75,26,4975
-Mn0g3wfAbD3JCEgzBHd,1635337129771,13710.64746,22551.02344,90.7,4095,0,90,26.75,26,4976
-Mn0gBDQRZqP-Alfl0KK,1635337159579,15605.42773,22065.63672,90.9,4095,0,90,26.75,26,4977
-Mn0gIVMZdS2RYA6IRQh,1635337189400,14788.37305,21826.77539,90.8,4095,0,90,26.75,26,4978
-Mn0gQ-WmZg_b3-I88uO,1635337220129,14968.53613,22065.63672,90.6,4095,0,90,26.75,26,4979
-Mn0gXHFuefAiGvUrOHA,1635337249937,15634.14258,22065.63672,90.6,4095,0,90,26.75,26,4980
-Mn0gdYxzQdD1zlW8nkd,1635337279742,14959.36816,20223.7207,90.7,4095,0,90,26.75,26,4981
-Mn0gkp_cv0y2O3nHaMK,1635337309541,14950.20508,21590.43359,90.8,4095,0,90,26.75,26,4982
-Mn0gs6EsAtWg1cqhtiF,1635337339344,14950.20508,22065.63672,90.8,4095,0,90,26.75,26,4983
-Mn0gzOA0A5hqk-7_ut3,1635337369163,11623.10742,17162.74609,90.7,4095,0,90,26.75,26.1,4984
-Mn0h5esKm3M5by2VGf8,1635337398969,14637.20508,20669.68945,90.7,4095,0,90,26.75,26,4985
-Mn0hDANsKuDb8mAPJor,1635337429720,14959.36816,20896.22852,90.7,4095,0,90,26.75,26,4986
-Mn0hKSCl2v1O_xPquHk,1635337459534,14646.17383,21590.43359,90.6,4095,0,90,26.75,26,4987
-Mn0hRj1aV02-ZehitOQ,1635337489346,14772.66309,21826.77539,90.8,4095,0,91,26.75,26.1,4988
-Mn0hZ-z7r44IohVnt6h,1635337519168,14621.66504,20669.68945,90.7,4095,0,90,26.75,26.1,4989
-Mn0hfHqe4ExSQUGQfFM,1635337548983,14646.17383,21826.77539,90.6,4095,0,90,26.75,26,4990
-Mn0hm_1kkhSEYejbFhc,1635337578818,14160.21094,22065.63672,90.6,4095,0,90,26.6875,26.1,4991
-Mn0htqsv3QcBBPi-6LQ,1635337608632,14315.35742,20669.68945,90.6,4095,0,90,26.6875,26.1,4992
-Mn0i0M5mQ2U-v2Em8Dg,1635337639367,14790.78711,20896.22852,90.6,4095,0,91,26.6875,26.1,4993
-Mn0i7cshmyUepUtzfy3,1635337669176,14160.21094,21590.43359,90.6,4095,0,90,26.6875,26.1,4994
-Mn0iEug259TrO95BfVu,1635337698988,14790.78711,21590.43359,90.6,4095,0,90,26.6875,26.1,4995
-Mn0iMBNSDwOBLDn6qBu,1635337728792,14952.65137,21590.43359,90.6,4095,0,91,26.6875,26.1,4996
-Mn0iTT7n9PMv6KdGTD7,1635337758600,14145.17383,21356.57813,90.6,4095,0,91,26.6875,26.2,4997
-Mn0i_jt9NmzFUIH2vwK,1635337788410,14015.2793,20896.22852,90.5,4095,0,90,26.6875,26.1,4998
-Mn0ih0uZk-Dl_VM_ei9,1635337818234,14332.91309,20896.22852,90.4,4095,0,90,26.6875,26.1,4999
-Mn0ioXoH7JWyds2AZ6k,1635337849012,13863.28418,20896.22852,90.5,4095,0,90,26.6875,26.1,5000
-Mn0ivoKQQ9HyEK3nX3W,1635337878806,14630.62793,20669.68945,90.6,4095,0,91,26.6875,26.1,5001
-Mn0j25EiYlgFc9RFtFL,1635337908624,14168.88672,20669.68945,90.5,4095,0,90,26.6875,26.1,5002
-Mn0j9NBmJCUHy_NaOW0,1635337938445,15290.93848,22551.02344,90.5,4095,0,90,26.6875,26.1,5003
-Mn0jGdowqDf6RZRgkmB,1635337968244,15123.03418,22065.63672,90.7,4095,0,90,26.6875,26,5004
-Mn0jNvjH4Xfkv2_sjJ9,1635337998064,14950.20508,22065.63672,90.8,4095,0,90,26.6875,26,5005
-Mn0jVCOI49KaEBq1HWs,1635338027866,14313.02246,22065.63672,90.8,4095,0,90,26.6875,26,5006
-Mn0jbh99wg_N29pTRNv,1635338058571,15288.43848,22065.63672,90.7,4095,0,90,26.6875,26,5007
-Mn0jiyqtKnihB4YFBXs,1635338088375,14628.23926,21826.77539,90.8,4095,0,90,26.6875,26,5008
-Mn0jqFcsK9fKZtVax8f,1635338118185,14004.40527,22065.63672,90.8,4095,0,90,26.6875,26,5009
-Mn0jxXWPFJkta7giFH5,1635338148002,15304.68262,21590.43359,90.7,4095,0,90,26.6875,25.9,5010
-Mn0k3o4UWHXjvJmGYU3,1635338177797,14804.08496,22065.63672,90.8,4095,0,90,26.6875,25.9,5011
-Mn0kB4rgAieIoDSGNjN,1635338207607,14467.42969,21125.1875,91,4095,0,90,26.625,25.9,5012
-Mn0kIMn-_-ru27vPQkF,1635338237427,14956.92871,21826.77539,90.9,4095,0,90,26.625,25.9,5013
-Mn0kPsc1y33dqvLFhkm,1635338268201,11749.42969,17352.10938,90.9,4095,0,90,26.6875,26,5014
-Mn0kX9IW5Aw00o2FKvG,1635338298003,24090.00781,36729.66406,90.8,4095,0,90,26.625,26,5015
-Mn0kdR5LneY-oLPCN7A,1635338327814,22104.63086,30554.26563,90.7,4095,0,90,26.625,26,5016
-Mn0kkhnqnaj9P5C6WbD,1635338357620,19410.89258,28323.2793,90.7,4095,0,90,26.625,26,5017
-Mn0krzW4MiLjUnrD8OR,1635338387425,18587.53125,26829.31055,90.7,4095,0,90,26.625,26,5018
-Mn0kzGeGVqpMJyYr4sV,1635338417258,17416.76367,25138.90625,90.7,4095,0,90,26.625,26,5019
-Mn0l5YSzFiNQca3VMi4,1635338447069,16486.71094,24070.60156,90.8,4095,0,91,26.625,26,5020
-Mn0lD3HRdNxkOesg1RA,1635338477843,16656.47461,23553.27148,90.9,4095,0,90,26.625,26,5021
-Mn0lKLDyuTIDnQNO9WW,1635338507663,16684.39844,23553.27148,90.8,4095,0,91,26.625,25.9,5022
-Mn0lRdVcLPfu7wV0CKN,1635338537569,15965.30469,23298.70508,90.9,4095,0,90,26.625,25.9,5023
-Mn0lYvOSQeysOMgnH62,1635338567385,15260.35352,21590.43359,91,4095,0,90,26.625,26,5024
-Mn0lfCvLPzdKt2WfSf2,1635338597243,15622.01465,23046.82422,90.9,4095,0,90,26.625,25.9,5025
-Mn0lmUpln2iYA46CN4t,1635338627061,15792.74707,23298.70508,90.9,4095,0,90,26.625,25.9,5026
-Mn0lu18lMhD4Inx4k0Y,1635338657929,14947.75977,22797.61133,91,4095,0,90,26.625,25.9,5027
-Mn0m0LueyyfFt12omta,1635338687931,15612.44141,23046.82422,91,4095,0,90,26.5625,25.9,5028
-Mn0m7cs7xJvpuSpX04d,1635338717752,15111.29883,22065.63672,91,4095,0,90,26.625,25.9,5029
-Mn0mEvp6IFhzqohXP4j,1635338747637,15136.63184,22307.04688,90.9,4095,0,90,26.5625,25.8,5030
-Mn0mMD1GorSi18COB6v,1635338777475,15469.50879,22065.63672,90.9,4095,0,90,26.625,25.8,5031
-Mn0mTWKqk4JXZHzTz8t,1635338807382,15302.18359,23298.70508,90.9,4095,0,90,26.625,25.8,5032
-Mn0ma1lCjhrQ9GrxGsL,1635338838193,14650.36426,21590.43359,90.9,4095,0,90,26.5625,25.8,5033
-Mn0mhJyPT0MH_JMXwUz,1635338868030,14179.30957,22551.02344,90.9,4095,0,90,26.5625,25.8,5034
-Mn0mobWfIvoL9wqYXv8,1635338897890,15302.18359,21826.77539,90.9,4095,0,90,26.5625,25.8,5035
-Mn0mvtT7lvTj4-OxWR5,1635338927710,12574.44629,18531.12305,90.9,4095,0,90,26.5625,25.8,5036
-Mn0n2AiSD5aTrucNu6F,1635338957550,15619.46387,22551.02344,91.1,4095,0,91,26.5625,25.8,5037
-Mn0n9SsJI6Qb1jn_bgq,1635338987385,15629.03906,22551.02344,91,4095,0,91,26.5625,25.8,5038
-Mn0nGyRvN4DWNWOWCNB,1635339018140,14641.3916,22065.63672,91,4095,0,90,26.5625,25.8,5039
-Mn0nOG5eFq0huDGYney,1635339048007,16146.95605,26829.31055,91,4095,0,90,26.5625,25.8,5040
-Mn0nVY1zvZlstDT_FUp,1635339077827,16501.53125,23553.27148,91,4095,0,90,26.5625,25.8,5041
-Mn0nborDoi4aPgaIQEp,1635339107640,15962.69238,24599.0625,91.1,4095,0,90,26.5625,25.8,5042
-Mn0nj6PVpg0LJZkHjkb,1635339137499,15629.03906,23046.82422,91,4095,0,90,26.5625,25.8,5043
-Mn0nqOcv10smrU9GEwb,1635339167336,15127.36035,23298.70508,91,4095,0,90,26.5625,25.8,5044
-Mn0nxtpgMlmVt0ieSP7,1635339198069,16156.85156,23046.82422,90.9,4095,0,90,26.5625,25.8,5045
-Mn0o4AvtsXmsQgHBrGh,1635339227899,14981.99219,22797.61133,90.8,4095,0,90,26.5625,25.8,5046
-Mn0oBTjc6ZTuQgW7o5x,1635339257776,15809.5293,22551.02344,90.9,4095,0,90,26.5625,25.8,5047
-Mn0oIkr1UZ4aeyX0tmy,1635339287607,15127.36035,22797.61133,91,4095,0,90,26.5625,25.8,5048
-Mn0oQ29frBF_eTKYgq9,1635339317450,15302.18359,22307.04688,90.9,4095,0,90,26.5625,25.8,5049
-Mn0oXKMBswmbHux7BbP,1635339347288,15982.2666,22307.04688,90.9,4095,0,90,26.5,25.8,5050
-Mn0odbHWfcKlzuxbLAv,1635339377106,15311.55762,21826.77539,90.8,4095,0,90,26.5,25.8,5051
-Mn0olA6Rr5m2dR_hszN,1635339408071,12574.44629,17352.10938,90.9,4095,0,90,26.5,25.8,5052
-Mn0osSIRVSBUFuxurA0,1635339437908,14947.75977,22307.04688,91,4095,0,90,26.5,25.9,5053
-Mn0p-kI2v-SggNX9Y6j,1635339471891,15453.08887,21826.77539,90.9,4095,0,90,26.5,25.9,5054
-Mn0p71fea_hjkofn3lW,1635339501740,15453.08887,22797.61133,90.9,4095,0,90,26.5,25.9,5055
-Mn0pEJMX8byc42C9OIN,1635339531543,14795.01855,22307.04688,90.9,4095,0,90,26.5,25.9,5056
-Mn0pLaD2IthP0O3A7Fl,1635339561359,15478.98145,23046.82422,90.8,4095,0,90,26.5,25.8,5057
-Mn0pTR-H-I5rc698whH,1635339593473,14966.09375,21826.77539,90.8,4095,0,91,26.5,25.9,5058
-Mn0p_iDNu1h1JMGj8Ey,1635339623310,15129.83105,22307.04688,90.8,4095,0,90,26.5,25.9,5059
-Mn0ph3KtUarHwhRhEcj,1635339653397,15279.07617,21826.77539,90.8,4095,0,90,26.5,26,5060
-Mn0poLDY2M6QmgKttc7,1635339683214,14628.23926,21590.43359,90.8,4095,0,90,26.5,26,5061
-Mn0pvcSnqZpFB64cRXU,1635339713053,15129.83105,21125.1875,90.8,4095,0,90,26.5,25.9,5062
-Mn0q1uLv3-EpMssclID,1635339742871,14319.45215,21125.1875,90.9,4095,0,90,26.5,25.9,5063
-Mn0q9Sm1VpDa20LaOsp,1635339773811,15975.08789,21125.1875,90.8,4095,0,90,26.5,25.9,5064
-Mn0qGjiqb4nPLnyER65,1635339803631,15802.42871,22065.63672,90.8,4095,0,90,26.5,25.9,5065
-Mn0qO0_1M-7zuZ4W-ej,1635339833445,15120.56445,22551.02344,90.9,4095,0,90,26.5,25.9,5066
-Mn0qVJ-azM9k646RBn_,1635339863297,14016.99805,22065.63672,91,4095,0,90,26.5,25.8,5067
-Mn0qbaGXoi9ZUD2AJjp,1635339893137,14956.92871,21125.1875,90.9,4095,0,90,26.5,25.9,5068
-Mn0qiszkOATQaKNHzVP,1635339923007,14650.36426,22065.63672,90.9,4095,0,90,26.4375,25.8,5069
-Mn0qqQ2xDJzspItIqu7,1635339953860,15638.61133,21826.77539,90.9,4095,0,91,26.5,25.8,5070
-Mn0qxhUC1dszsGdLYP9,1635339983712,15460.0332,21826.77539,91,4095,0,90,26.4375,25.8,5071
-Mn0r3zZZu9fTCg-_moz,1635340013541,14795.01855,20669.68945,90.9,4095,0,90,26.4375,25.9,5072
-Mn0rByDxejKP5hceWIH,1635340046222,12022.72656,9611.63867,90.9,4095,0,70,26.4375,25.9,5073
-Mn0rJG10AA5KYjOpj9g,1635340076099,14325.88965,22065.63672,91,4095,0,90,26.4375,25.8,5074
-Mn0rQYiPCikOttK83IA,1635340105966,14972.82031,20896.22852,90.9,4095,0,91,26.4375,25.8,5075
-Mn0rY8ABy0377XqlR88,1635340137035,14795.01855,22797.61133,90.9,4095,0,90,26.4375,25.9,5076
-Mn0reQOY8mbkUky6V89,1635340166873,14343.44629,22307.04688,90.8,4095,0,90,26.4375,25.8,5077
-Mn0rlhjW2Pffnjcsq7y,1635340196720,15462.55957,21590.43359,90.8,4095,0,90,26.4375,25.9,5078
-Mn0rt-l7aQNcqe1ZLOG,1635340226609,14795.01855,22065.63672,90.9,4095,0,90,26.4375,25.9,5079
-Mn0s-XvZdkRW9RuPaJJ,1635340257467,15453.08887,22065.63672,90.9,4095,0,90,26.4375,25.9,5080
-Mn0s6oeUKawAuH82gu_,1635340287274,14155.5791,22065.63672,91,4095,0,90,26.4375,25.9,5081
-Mn0sEMFR5WjVTqE4rkr,1635340318160,15102.04102,22065.63672,91.1,4095,0,90,26.4375,25.9,5082
-Mn0sLd2Vwn5A_np5eTi,1635340347972,12022.72656,16606.44727,90.9,4095,0,91,26.4375,25.9,5083
-Mn0sSv5keP_UfGnKFNA,1635340377799,14785.95312,20896.22852,91,4095,0,89,26.4375,25.9,5084
-Mn0s_BjkK7sZyTKLVpj,1635340407599,14801.66895,22797.61133,91,4095,0,90,26.4375,25.8,5085
-Mn0sgTqUWXazBxJRZWW,1635340437430,14981.99219,22307.04688,90.8,4095,0,88,26.4375,25.8,5086
-Mn0snkkaUPTvNyrOCds,1635340467249,15302.18359,22551.02344,90.9,4095,0,90,26.4375,25.8,5087
-Mn0svHX3Hjyd07prUep,1635340498083,15453.08887,23046.82422,90.9,4095,0,90,26.4375,25.9,5088
-Mn0t1ZNwCOyAaUfu2oX,1635340527897,15120.56445,24070.60156,90.9,4095,0,91,26.4375,25.9,5089
-Mn0t8qpsmMt3YAwk8gE,1635340557750,15276.5752,21826.77539,91,4095,0,89,26.4375,25.9,5090
-Mn0tG7VOP_EYGtpx8D8,1635340587552,15292.81445,23046.82422,91,4095,0,90,26.4375,25.8,5091
-Mn0tNPUoaHLv0Cj6ijD,1635340617375,15790.16602,22065.63672,91.1,4095,0,88,26.4375,25.8,5092
-Mn0tUgTsFXqJzK-vEJ-,1635340647198,15283.44434,23553.27148,91.1,4095,0,90,26.4375,25.8,5093
-Mn0taygZthIt7pD-2uK,1635340677036,15450.56055,22797.61133,91.1,4095,0,91,26.4375,25.8,5094
-Mn0tikXJRcyVLpwsO_2,1635340708899,14801.66895,21125.1875,91,4095,0,90,26.375,25.8,5095
-Mn0tq1iPmdjVC55uOuE,1635340738735,14947.75977,22551.02344,91,4095,0,90,26.375,25.9,5096
-Mn0txJUVSZsK4Kd_Us_,1635340768543,12559.04687,18329.41406,91.1,4095,0,90,26.375,25.8,5097
-Mn0u3aIN3XOZNIzo5Tq,1635340798355,12559.04687,19359.5625,91.1,4095,0,89,26.375,25.8,5098
-Mn0uAs-2bWmbhA9vl_E,1635340828161,15602.87695,23298.70508,91.1,4095,0,91,26.375,25.9,5099
-Mn0uIA_JyayvrB-lBtB,1635340858086,15638.61133,23046.82422,90.9,4095,0,89,26.375,25.8,5100
-Mn0uPhPuykV1q3hZx_c,1635340888923,12437.57324,18940.97852,90.9,4095,0,90,26.375,25.8,5101
-Mn0uX58qOj3rZJxZOFG,1635340919178,17421.74219,23810.55664,91,4095,0,86,26.375,25.8,5102
-Mn0udNXRhOY_dDMUySY,1635340949027,15972.48145,23553.27148,91,4095,0,91,26.375,25.8,5103
-Mn0ukeOYkZy9thIHrZB,1635340978841,16671.44922,24599.0625,91.1,4095,0,90,26.375,25.8,5104
-Mn0urw9kzzhwy28-abC,1635341008651,15450.56055,18940.97852,91.1,4095,0,90,26.375,25.8,5105
